branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
SynGVT,pcs,"./pcs_sim",500,3,multiset,3,,synchronous,10,10.4461,10000,5890745,0,44898,0,13857,4325,95404,44898,5901375,5845847,11073,250020,9,282
SynGVT,pcs,"./pcs_sim",500,3,multiset,3,,synchronous,10,10.1818,10000,5873807,0,27960,0,9693,1806,57937,27960,5875773,5845847,10813,242239,12,283
SynGVT,pcs,"./pcs_sim",500,3,multiset,3,,synchronous,10,10.116,10000,5878896,0,33049,0,11732,2789,75571,33049,5886325,5845847,11012,244785,14,281
SynGVT,pcs,"./pcs_sim",500,3,multiset,3,,synchronous,10,10.5564,10000,5876137,0,30290,0,10425,2582,69084,30290,5883060,5845847,10865,242664,3,280
SynGVT,pcs,"./pcs_sim",500,4,multiset,4,,synchronous,10,11.2898,10000,6706529,0,860682,0,80462,81642,890131,860682,6872215,5845847,16422,435020,37,308
SynGVT,pcs,"./pcs_sim",500,4,multiset,4,,synchronous,10,11.0567,10000,6881955,0,1036108,0,90307,92937,1026350,1036108,6909087,5845847,11119,464932,70,327
SynGVT,pcs,"./pcs_sim",500,4,multiset,4,,synchronous,10,11.9073,10000,7086748,0,1240901,0,107794,117098,1260445,1240901,7239102,5845847,16084,517666,51,325
SynGVT,pcs,"./pcs_sim",500,4,multiset,4,,synchronous,10,11.7823,10000,6970268,0,1124421,0,98387,104140,1129922,1124421,7063405,5845847,13394,488086,33,320
SynGVT,pcs,"./pcs_sim",500,4,multiset,4,,synchronous,10,11.4736,10000,7051735,0,1205888,0,101934,108710,1183988,1205888,7136910,5845847,11538,502069,64,333
SynGVT,pcs,"./pcs_sim",500,6,multiset,6,,synchronous,10,7.81682,10000,6339833,0,493986,0,69586,49028,653059,493986,6403811,5845847,13579,373206,69,328
SynGVT,pcs,"./pcs_sim",500,6,multiset,6,,synchronous,10,8.26161,10000,6434692,0,588845,0,72065,58431,723848,588845,6508193,5845847,13820,389473,64,324
SynGVT,pcs,"./pcs_sim",500,6,multiset,6,,synchronous,10,7.90283,10000,6356464,0,510617,0,66190,51399,646673,510617,6423619,5845847,13397,374018,58,323
SynGVT,pcs,"./pcs_sim",500,6,multiset,6,,synchronous,10,7.71222,10000,6302184,0,456337,0,66367,46086,620313,456337,6363183,5845847,13430,365082,84,325
SynGVT,pcs,"./pcs_sim",500,6,multiset,6,,synchronous,10,7.95751,10000,6332696,0,486849,0,67466,48810,636450,486849,6408814,5845847,14250,371251,107,327
